time,chassis_x,chassis_y,chassis_yaw,head_joint1,head_joint2,leg_joint1,leg_joint2,leg_joint3,leg_joint4,leg_joint5,left_arm_joint1,left_arm_joint2,left_arm_joint3,left_arm_joint4,left_arm_joint5,left_arm_joint6,left_arm_joint7,right_arm_joint1,right_arm_joint2,right_arm_joint3,right_arm_joint4,right_arm_joint5,right_arm_joint6,right_arm_joint7
0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500473,0.834587,0.457180,0.290437,-0.134177,0.836955,-0.756134,-0.202105,-1.671427,0.165720,-0.061681,0.056961,-0.849249,1.605808,-0.188135,1.602116,-0.504989,-0.733852,0.672458
0.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.576517,0.991829,0.584310,0.376822,-0.080849,0.796165,-0.882098,-0.107481,-1.527625,0.228891,-0.222766,-0.012036,-0.765614,1.607063,-0.283004,1.426179,-0.358147,-0.732268,0.925246
0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.624851,1.103336,0.683935,0.484575,-0.025578,0.705056,-1.033620,-0.008962,-1.357135,0.285065,-0.362118,-0.049169,-0.656654,1.604550,-0.347081,1.251609,-0.196240,-0.726452,1.129473
0.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.643565,1.153029,0.746879,0.612008,0.010259,0.598972,-1.181626,0.075927,-1.211898,0.323307,-0.461560,-0.050585,-0.548599,1.600433,-0.369184,1.112092,-0.055497,-0.726659,1.276665
0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.876995,1.477992,0.988259,0.787842,0.163500,0.573346,-1.386062,0.177332,-0.937207,0.447095,-0.821665,-0.339228,-0.525571,1.557014,-0.432529,0.956366,-0.045050,-0.720530,1.537203
0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.876995,1.477992,0.988259,0.787842,0.163500,0.573346,-1.386062,0.177332,-0.937207,0.447095,-0.821665,-0.339228,-0.525571,1.557014,-0.432529,0.956366,-0.045050,-0.720530,1.537203
0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.876995,1.477992,0.988259,0.787842,0.163500,0.573346,-1.386062,0.177332,-0.937207,0.447095,-0.821665,-0.339228,-0.525571,1.557014,-0.432529,0.956366,-0.045050,-0.720530,1.537203
0.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.876995,1.477992,0.988259,0.787842,0.163500,0.573346,-1.386062,0.177332,-0.937207,0.447095,-0.821665,-0.339228,-0.525571,1.557014,-0.432529,0.956366,-0.045050,-0.720530,1.537203
0.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.876995,1.477992,0.988259,0.787842,0.163500,0.573346,-1.386062,0.177332,-0.937207,0.447095,-0.821665,-0.339228,-0.525571,1.557014,-0.432529,0.956366,-0.045050,-0.720530,1.537203
0.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.876995,1.477992,0.988259,0.787842,0.163500,0.573346,-1.386062,0.177332,-0.937207,0.447095,-0.821665,-0.339228,-0.525571,1.557014,-0.432529,0.956366,-0.045050,-0.720530,1.537203
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.876995,1.477992,0.988259,0.787842,0.163500,0.573346,-1.386062,0.177332,-0.937207,0.447095,-0.821665,-0.339228,-0.525571,1.557014,-0.432529,0.956366,-0.045050,-0.720530,1.537203
1.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.876995,1.477992,0.988259,0.787842,0.163500,0.573346,-1.386062,0.177332,-0.937207,0.447095,-0.821665,-0.339228,-0.525571,1.557014,-0.432529,0.956366,-0.045050,-0.720530,1.537203
1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.876995,1.477992,0.988259,0.787842,0.163500,0.573346,-1.386062,0.177332,-0.937207,0.447095,-0.821665,-0.339228,-0.525571,1.557014,-0.432529,0.956366,-0.045050,-0.720530,1.537203
1.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.876995,1.477992,0.988259,0.787842,0.163500,0.573346,-1.386062,0.177332,-0.937207,0.447095,-0.821665,-0.339228,-0.525571,1.557014,-0.432529,0.956366,-0.045050,-0.720530,1.537203
1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.876995,1.477992,0.988259,0.787842,0.163500,0.573346,-1.386062,0.177332,-0.937207,0.447095,-0.821665,-0.339228,-0.525571,1.557014,-0.432529,0.956366,-0.045050,-0.720530,1.537203
1.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.876995,1.477992,0.988259,0.787842,0.163500,0.573346,-1.386062,0.177332,-0.937207,0.447095,-0.821665,-0.339228,-0.525571,1.557014,-0.432529,0.956366,-0.045050,-0.720530,1.537203
1.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.876995,1.477992,0.988259,0.787842,0.163500,0.573346,-1.386062,0.177332,-0.937207,0.447095,-0.821665,-0.339228,-0.525571,1.557014,-0.432529,0.956366,-0.045050,-0.720530,1.537203
1.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.876995,1.477992,0.988259,0.787842,0.163500,0.573346,-1.386062,0.177332,-0.937207,0.447095,-0.821665,-0.339228,-0.525571,1.557014,-0.432529,0.956366,-0.045050,-0.720530,1.537203
1.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.876995,1.477992,0.988259,0.787842,0.163500,0.573346,-1.386062,0.177332,-0.937207,0.447095,-0.821665,-0.339228,-0.525571,1.557014,-0.432529,0.956366,-0.045050,-0.720530,1.537203
1.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.876995,1.477992,0.988259,0.787842,0.163500,0.573346,-1.386062,0.177332,-0.937207,0.447095,-0.821665,-0.339228,-0.525571,1.557014,-0.432529,0.956366,-0.045050,-0.720530,1.537203
1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.876995,1.477992,0.988259,0.787842,0.163500,0.573346,-1.386062,0.177332,-0.937207,0.447095,-0.821665,-0.339228,-0.525571,1.557014,-0.432529,0.956366,-0.045050,-0.720530,1.537203
1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.876995,1.477992,0.988259,0.787842,0.163500,0.573346,-1.386062,0.177332,-0.937207,0.447095,-0.821665,-0.339228,-0.525571,1.557014,-0.432529,0.956366,-0.045050,-0.720530,1.537203
1.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.876995,1.477992,0.988259,0.787842,0.163500,0.573346,-1.386062,0.177332,-0.937207,0.447095,-0.821665,-0.339228,-0.525571,1.557014,-0.432529,0.956366,-0.045050,-0.720530,1.537203
1.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.836483,1.489391,0.972485,0.685993,0.148789,0.576548,-1.379635,0.123352,-0.866330,0.461904,-0.782138,-0.322433,-0.593442,1.506876,-0.427583,1.027676,-0.083653,-0.663478,1.420381
1.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.831197,1.522461,0.968920,0.617438,0.115015,0.586609,-1.343993,0.109626,-0.831591,0.470749,-0.754465,-0.328513,-0.660260,1.444730,-0.445354,1.104215,-0.065421,-0.604762,1.375643
1.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.825384,1.550851,0.968208,0.558627,0.084240,0.594802,-1.311439,0.097200,-0.802743,0.476017,-0.731302,-0.332863,-0.718149,1.375679,-0.457827,1.170443,-0.047730,-0.540846,1.334248
1.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.819282,1.574775,0.969544,0.507810,0.057358,0.601982,-1.281932,0.085612,-0.779564,0.478478,-0.712012,-0.336344,-0.768651,1.301239,-0.465315,1.226060,-0.030644,-0.471546,1.295868
1.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.813026,1.594486,0.972384,0.463535,0.034945,0.608776,-1.255494,0.074551,-0.761596,0.478612,-0.696073,-0.339612,-0.813062,1.222621,-0.468223,1.270922,-0.014082,-0.396844,1.260163
1.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.806680,1.610238,0.976361,0.424604,0.017337,0.615648,-1.232144,0.063792,-0.748294,0.476726,-0.683076,-0.343171,-0.852399,1.140866,-0.467004,1.304966,0.002132,-0.316859,1.226820
1.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800278,1.622280,0.981218,0.390041,0.004702,0.622940,-1.211881,0.053167,-0.739107,0.473022,-0.672706,-0.347411,-0.887433,1.056901,-0.462154,1.328179,0.018231,-0.231828,1.195557
2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.793837,1.630845,0.986777,0.359068,-0.002898,0.630914,-1.194677,0.042557,-0.733532,0.467647,-0.664726,-0.352629,-0.918725,0.971558,-0.454205,1.340588,0.034463,-0.142079,1.166114
2.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.787370,1.636146,0.992915,0.331081,-0.005464,0.639768,-1.180489,0.031881,-0.731140,0.460716,-0.658969,-0.359054,-0.946675,0.885563,-0.443721,1.342269,0.051076,-0.048000,1.138240
2.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.780902,1.638374,0.999550,0.305629,-0.003018,0.649663,-1.169268,0.021092,-0.731592,0.452330,-0.655327,-0.366869,-0.971567,0.799510,-0.431275,1.333356,0.068304,0.049994,1.111680
2.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.774468,1.637696,1.006641,0.282389,0.004423,0.660734,-1.160963,0.010165,-0.734653,0.442582,-0.653751,-0.376239,-0.993612,0.713834,-0.417425,1.314034,0.086379,0.151506,1.086156
2.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.768127,1.634257,1.014192,0.261140,0.016876,0.673120,-1.155527,-0.000906,-0.740199,0.431564,-0.654248,-0.387333,-1.012977,0.628781,-0.402691,1.284527,0.105572,0.256212,1.061353
2.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.761973,1.628188,1.022253,0.241746,0.034412,0.686986,-1.152915,-0.012122,-0.748226,0.419372,-0.656887,-0.400359,-1.029812,0.544393,-0.387546,1.245054,0.126242,0.363912,1.036900
2.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.756150,1.619616,1.030930,0.224135,0.057172,0.702555,-1.153083,-0.023483,-0.758863,0.406121,-0.661811,-0.415605,-1.044268,0.460494,-0.372416,1.195781,0.148924,0.474590,1.012353
